|-----------------------------------------------------------------------------------------------------------|
| Слово           | P(word|bad)     | Pw(word|bad)    | N(word&bad)     | N(word)         | N(bad)          |
|-----------------------------------------------------------------------------------------------------------|
| macedonia       |            0,02 |            0,26 |               1 |               1 |              50 |
| dont            |            0,04 |         0,19333 |               2 |               2 |              50 |
| miss            |            0,04 |         0,19333 |               2 |               2 |              50 |
| goals           |            0,02 |            0,26 |               1 |               1 |              50 |
| team            |            0,02 |            0,26 |               1 |               1 |              50 |
| news            |            0,02 |            0,26 |               1 |               1 |              50 |
| national        |            0,02 |            0,26 |               1 |               1 |              50 |
| eg              |            0,04 |         0,19333 |               2 |               2 |              50 |
| wales           |            0,02 |            0,26 |               1 |               1 |              50 |
| scotland        |            0,02 |            0,26 |               1 |               1 |              50 |
| thanks          |            0,02 |            0,26 |               1 |               1 |              50 |
| subscription    |            0,02 |            0,26 |               1 |               1 |              50 |
| ringtone        |            0,08 |           0,164 |               4 |               4 |              50 |
| uk              |            0,08 |           0,164 |               4 |               4 |              50 |
| charged         |            0,04 |         0,19333 |               2 |               2 |              50 |
| month           |            0,02 |            0,26 |               1 |               1 |              50 |
| please          |            0,12 |         0,17429 |               6 |               6 |              50 |
| confirm         |            0,02 |            0,26 |               1 |               1 |              50 |
| replying        |            0,02 |            0,26 |               1 |               1 |              50 |
| rodger          |            0,02 |            0,26 |               1 |               1 |              50 |
| burns           |            0,02 |            0,26 |               1 |               1 |              50 |
| tried           |            0,04 |         0,19333 |               2 |               2 |              50 |
| sms             |            0,08 |           0,164 |               4 |               4 |              50 |
| nokia           |            0,04 |         0,19333 |               2 |               2 |              50 |
| camcorder       |            0,04 |         0,19333 |               2 |               2 |              50 |
| delivery        |            0,04 |         0,19333 |               2 |               2 |              50 |
| ac              |            0,06 |            0,17 |               3 |               3 |              50 |
| sptv            |            0,02 |            0,26 |               1 |               1 |              50 |
| new             |            0,08 |           0,164 |               4 |               4 |              50 |
| jersey          |            0,02 |            0,26 |               1 |               1 |              50 |
| devils          |            0,02 |            0,26 |               1 |               1 |              50 |
| detroit         |            0,02 |            0,26 |               1 |               1 |              50 |
| red             |            0,02 |            0,26 |               1 |               1 |              50 |
| wings           |            0,02 |            0,26 |               1 |               1 |              50 |
| play            |            0,06 |            0,17 |               3 |               3 |              50 |
| ice             |            0,02 |            0,26 |               1 |               1 |              50 |
| hockey          |            0,02 |            0,26 |               1 |               1 |              50 |
| correct         |            0,02 |            0,26 |               1 |               1 |              50 |
| incorrect       |            0,02 |            0,26 |               1 |               1 |              50 |
| end             |            0,04 |         0,19333 |               2 |               2 |              50 |
| congrats        |            0,02 |            0,26 |               1 |               1 |              50 |
| year            |            0,02 |            0,26 |               1 |               1 |              50 |
| special         |            0,06 |            0,17 |               3 |               3 |              50 |
| cinema          |            0,02 |            0,26 |               1 |               1 |              50 |
| pass            |            0,02 |            0,26 |               1 |               1 |              50 |
| yours           |            0,04 |         0,19333 |               2 |               2 |              50 |
| suprman         |            0,02 |            0,26 |               1 |               1 |              50 |
| etc             |            0,02 |            0,26 |               1 |               1 |              50 |
| pleased         |            0,02 |            0,26 |               1 |               1 |              50 |
| advise          |            0,02 |            0,26 |               1 |               1 |              50 |
| following       |            0,02 |            0,26 |               1 |               1 |              50 |
| recent          |            0,02 |            0,26 |               1 |               1 |              50 |
| review          |            0,02 |            0,26 |               1 |               1 |              50 |
| mob             |            0,04 |         0,19333 |               2 |               2 |              50 |
| awarded         |            0,08 |           0,164 |               4 |               4 |              50 |
| bonus           |            0,08 |           0,164 |               4 |               4 |              50 |
| complimentary   |            0,02 |            0,26 |               1 |               1 |              50 |
| trip            |            0,02 |            0,26 |               1 |               1 |              50 |
| eurodisinc      |            0,02 |            0,26 |               1 |               1 |              50 |
| trav            |            0,02 |            0,26 |               1 |               1 |              50 |
| aco             |            0,02 |            0,26 |               1 |               1 |              50 |
| dis             |            0,02 |            0,26 |               1 |               1 |              50 |
| morefrmmob      |            0,02 |            0,26 |               1 |               1 |              50 |
| shracomorsglsuplt |            0,02 |            0,26 |               1 |               1 |              50 |
| hear            |            0,04 |         0,19333 |               2 |               2 |              50 |
| divorce         |            0,02 |            0,26 |               1 |               1 |              50 |
| barbie          |            0,02 |            0,26 |               1 |               1 |              50 |
| comes           |            0,02 |            0,26 |               1 |               1 |              50 |
| ken             |            0,02 |            0,26 |               1 |               1 |              50 |
| service         |             0,1 |         0,16667 |               5 |               5 |              50 |
| representative  |            0,04 |         0,19333 |               2 |               2 |              50 |
| between         |            0,04 |         0,19333 |               2 |               2 |              50 |
| guaranteed      |             0,1 |         0,16667 |               5 |               5 |              50 |
| waiting         |            0,04 |         0,19333 |               2 |               2 |              50 |
| collected       |            0,02 |            0,26 |               1 |               1 |              50 |
| simply          |            0,02 |            0,26 |               1 |               1 |              50 |
| password        |            0,02 |            0,26 |               1 |               1 |              50 |
| mix             |            0,02 |            0,26 |               1 |               1 |              50 |
| verify          |            0,04 |         0,19333 |               2 |               2 |              50 |
| usher           |            0,02 |            0,26 |               1 |               1 |              50 |
| britney         |            0,02 |            0,26 |               1 |               1 |              50 |
| fml             |            0,02 |            0,26 |               1 |               1 |              50 |
| po              |            0,06 |            0,17 |               3 |               3 |              50 |
| box             |            0,04 |         0,19333 |               2 |               2 |              50 |
| gent            |            0,02 |            0,26 |               1 |               1 |              50 |
| contact         |             0,1 |         0,16667 |               5 |               5 |              50 |
| last            |            0,04 |         0,19333 |               2 |               2 |              50 |
| weekends        |            0,04 |         0,19333 |               2 |               2 |              50 |
| draw            |            0,06 |            0,17 |               3 |               3 |              50 |
| shows           |            0,06 |            0,17 |               3 |               3 |              50 |
| specially       |            0,04 |         0,19333 |               2 |               2 |              50 |
| holiday         |            0,04 |         0,19333 |               2 |               2 |              50 |
| flights         |            0,04 |         0,19333 |               2 |               2 |              50 |
| inc             |            0,04 |         0,19333 |               2 |               2 |              50 |
| operator        |            0,04 |         0,19333 |               2 |               2 |              50 |
| min             |            0,02 |            0,26 |               1 |               1 |              50 |
| private         |            0,02 |            0,26 |               1 |               1 |              50 |
| account         |            0,02 |            0,26 |               1 |               1 |              50 |
| statement       |            0,02 |            0,26 |               1 |               1 |              50 |
| unredeemed      |            0,02 |            0,26 |               1 |               1 |              50 |
| points          |            0,02 |            0,26 |               1 |               1 |              50 |
| identifier      |            0,02 |            0,26 |               1 |               1 |              50 |
| expires         |            0,02 |            0,26 |               1 |               1 |              50 |
| caller          |            0,02 |            0,26 |               1 |               1 |              50 |
| landline        |            0,02 |            0,26 |               1 |               1 |              50 |
| todays          |            0,02 |            0,26 |               1 |               1 |              50 |
| voda            |            0,02 |            0,26 |               1 |               1 |              50 |
| numbers         |            0,02 |            0,26 |               1 |               1 |              50 |
| ending          |            0,02 |            0,26 |               1 |               1 |              50 |
| award           |            0,02 |            0,26 |               1 |               1 |              50 |
| match           |            0,02 |            0,26 |               1 |               1 |              50 |
| quoting         |            0,02 |            0,26 |               1 |               1 |              50 |
| standard        |            0,02 |            0,26 |               1 |               1 |              50 |
| rates           |            0,02 |            0,26 |               1 |               1 |              50 |
| app             |            0,02 |            0,26 |               1 |               1 |              50 |
| sunshine        |            0,02 |            0,26 |               1 |               1 |              50 |
| quiz            |            0,04 |         0,19333 |               2 |               2 |              50 |
| q               |            0,02 |            0,26 |               1 |               1 |              50 |
| top             |            0,04 |         0,19333 |               2 |               2 |              50 |
| sony            |            0,02 |            0,26 |               1 |               1 |              50 |
| dvd             |            0,02 |            0,26 |               1 |               1 |              50 |
| player          |            0,02 |            0,26 |               1 |               1 |              50 |
| which           |            0,02 |            0,26 |               1 |               1 |              50 |
| country         |            0,02 |            0,26 |               1 |               1 |              50 |
| algarve         |            0,02 |            0,26 |               1 |               1 |              50 |
| ansr            |            0,02 |            0,26 |               1 |               1 |              50 |
| sp              |            0,02 |            0,26 |               1 |               1 |              50 |
| tyrone          |            0,02 |            0,26 |               1 |               1 |              50 |
| laid            |            0,02 |            0,26 |               1 |               1 |              50 |
| real            |            0,04 |         0,19333 |               2 |               2 |              50 |
| dogging         |            0,02 |            0,26 |               1 |               1 |              50 |
| locations       |            0,02 |            0,26 |               1 |               1 |              50 |
| sent            |            0,02 |            0,26 |               1 |               1 |              50 |
| direct          |            0,02 |            0,26 |               1 |               1 |              50 |
| join            |            0,04 |         0,19333 |               2 |               2 |              50 |
| largest         |            0,02 |            0,26 |               1 |               1 |              50 |
| bt              |            0,02 |            0,26 |               1 |               1 |              50 |
| txting          |            0,02 |            0,26 |               1 |               1 |              50 |
| gravel          |            0,02 |            0,26 |               1 |               1 |              50 |
| nt              |            0,02 |            0,26 |               1 |               1 |              50 |
| any             |            0,04 |         0,19333 |               2 |               2 |              50 |
| msgs            |            0,02 |            0,26 |               1 |               1 |              50 |
| chat            |            0,04 |         0,19333 |               2 |               2 |              50 |
| svc             |            0,02 |            0,26 |               1 |               1 |              50 |
| hardcore        |            0,02 |            0,26 |               1 |               1 |              50 |
| services        |            0,02 |            0,26 |               1 |               1 |              50 |
| nothing         |            0,02 |            0,26 |               1 |               1 |              50 |
| must            |            0,04 |         0,19333 |               2 |               2 |              50 |
| age             |            0,04 |         0,19333 |               2 |               2 |              50 |
| yr              |            0,02 |            0,26 |               1 |               1 |              50 |
| haven           |            0,02 |            0,26 |               1 |               1 |              50 |
| replied         |            0,02 |            0,26 |               1 |               1 |              50 |
| randy           |            0,02 |            0,26 |               1 |               1 |              50 |
| sexy            |            0,04 |         0,19333 |               2 |               2 |              50 |
| female          |            0,02 |            0,26 |               1 |               1 |              50 |
| local           |            0,02 |            0,26 |               1 |               1 |              50 |
| luv             |            0,02 |            0,26 |               1 |               1 |              50 |
| netcollex       |            0,02 |            0,26 |               1 |               1 |              50 |
| ltd             |            0,02 |            0,26 |               1 |               1 |              50 |
| stop            |            0,08 |           0,164 |               4 |               4 |              50 |
| annoncement     |            0,02 |            0,26 |               1 |               1 |              50 |
| years           |            0,02 |            0,26 |               1 |               1 |              50 |
| arrange         |            0,02 |            0,26 |               1 |               1 |              50 |
| bootydelious    |            0,02 |            0,26 |               1 |               1 |              50 |
| f               |            0,02 |            0,26 |               1 |               1 |              50 |
| inviting        |            0,02 |            0,26 |               1 |               1 |              50 |
| friend          |            0,02 |            0,26 |               1 |               1 |              50 |
| frnd            |            0,02 |            0,26 |               1 |               1 |              50 |
| bangbabes       |            0,02 |            0,26 |               1 |               1 |              50 |
| order           |            0,02 |            0,26 |               1 |               1 |              50 |
| should          |            0,02 |            0,26 |               1 |               1 |              50 |
| download        |            0,02 |            0,26 |               1 |               1 |              50 |
| content         |            0,06 |            0,17 |               3 |               3 |              50 |
| goto            |            0,02 |            0,26 |               1 |               1 |              50 |
| bangb           |            0,02 |            0,26 |               1 |               1 |              50 |
| tv              |            0,02 |            0,26 |               1 |               1 |              50 |
| internet        |            0,02 |            0,26 |               1 |               1 |              50 |
| menu            |            0,02 |            0,26 |               1 |               1 |              50 |
| freephone       |            0,02 |            0,26 |               1 |               1 |              50 |
| unique          |            0,02 |            0,26 |               1 |               1 |              50 |
| august          |            0,02 |            0,26 |               1 |               1 |              50 |
| areyouunique    |            0,02 |            0,26 |               1 |               1 |              50 |
| collect         |            0,02 |            0,26 |               1 |               1 |              50 |
| tc              |            0,02 |            0,26 |               1 |               1 |              50 |
| biz             |            0,02 |            0,26 |               1 |               1 |              50 |
| dream           |            0,02 |            0,26 |               1 |               1 |              50 |
| partner         |            0,02 |            0,26 |               1 |               1 |              50 |
| career          |            0,02 |            0,26 |               1 |               1 |              50 |
| off             |            0,02 |            0,26 |               1 |               1 |              50 |
| flyng           |            0,02 |            0,26 |               1 |               1 |              50 |
| start           |            0,02 |            0,26 |               1 |               1 |              50 |
| horo            |            0,02 |            0,26 |               1 |               1 |              50 |
| followed        |            0,02 |            0,26 |               1 |               1 |              50 |
| star            |            0,02 |            0,26 |               1 |               1 |              50 |
| sign            |            0,02 |            0,26 |               1 |               1 |              50 |
| g               |            0,02 |            0,26 |               1 |               1 |              50 |
| aries           |            0,02 |            0,26 |               1 |               1 |              50 |
| someone         |            0,02 |            0,26 |               1 |               1 |              50 |
| flirt           |            0,02 |            0,26 |               1 |               1 |              50 |
| sam             |            0,02 |            0,26 |               1 |               1 |              50 |
| recd            |            0,02 |            0,26 |               1 |               1 |              50 |
| thirtyeight     |            0,02 |            0,26 |               1 |               1 |              50 |
| pence           |            0,02 |            0,26 |               1 |               1 |              50 |
| secret          |            0,02 |            0,26 |               1 |               1 |              50 |
| admirer         |            0,02 |            0,26 |               1 |               1 |              50 |
| looking         |            0,02 |            0,26 |               1 |               1 |              50 |
| reveal          |            0,02 |            0,26 |               1 |               1 |              50 |
| thinks          |            0,02 |            0,26 |               1 |               1 |              50 |
| congratulations |            0,02 |            0,26 |               1 |               1 |              50 |
| cd              |            0,02 |            0,26 |               1 |               1 |              50 |
| vouchers        |            0,04 |         0,19333 |               2 |               2 |              50 |
| music           |            0,02 |            0,26 |               1 |               1 |              50 |
| tncs            |            0,02 |            0,26 |               1 |               1 |              50 |
| ldew            |            0,02 |            0,26 |               1 |               1 |              50 |
| offer           |            0,04 |         0,19333 |               2 |               2 |              50 |
| video           |            0,02 |            0,26 |               1 |               1 |              50 |
| handset         |            0,02 |            0,26 |               1 |               1 |              50 |
| anytime         |            0,02 |            0,26 |               1 |               1 |              50 |
| networks        |            0,02 |            0,26 |               1 |               1 |              50 |
| mins            |            0,02 |            0,26 |               1 |               1 |              50 |
| unlimited       |            0,02 |            0,26 |               1 |               1 |              50 |
| horny           |            0,02 |            0,26 |               1 |               1 |              50 |
| naked           |            0,02 |            0,26 |               1 |               1 |              50 |
| hot             |            0,02 |            0,26 |               1 |               1 |              50 |
| unsubscribe     |            0,02 |            0,26 |               1 |               1 |              50 |
| changed         |            0,02 |            0,26 |               1 |               1 |              50 |
| credits         |            0,02 |            0,26 |               1 |               1 |              50 |
| choose          |            0,04 |         0,19333 |               2 |               2 |              50 |
| club            |            0,04 |         0,19333 |               2 |               2 |              50 |
| wk              |            0,02 |            0,26 |               1 |               1 |              50 |
| singles         |            0,02 |            0,26 |               1 |               1 |              50 |
| chart           |            0,02 |            0,26 |               1 |               1 |              50 |
| each            |            0,02 |            0,26 |               1 |               1 |              50 |
| quality         |            0,02 |            0,26 |               1 |               1 |              50 |
| charge          |            0,02 |            0,26 |               1 |               1 |              50 |
| hmv             |            0,02 |            0,26 |               1 |               1 |              50 |
| genuine         |            0,02 |            0,26 |               1 |               1 |              50 |
| answer          |            0,02 |            0,26 |               1 |               1 |              50 |
| easy            |            0,02 |            0,26 |               1 |               1 |              50 |
| questions       |            0,02 |            0,26 |               1 |               1 |              50 |
| phone           |            0,02 |            0,26 |               1 |               1 |              50 |
| upgrade         |            0,02 |            0,26 |               1 |               1 |              50 |
| sim             |            0,02 |            0,26 |               1 |               1 |              50 |
| card            |            0,02 |            0,26 |               1 |               1 |              50 |
| loyalty         |            0,02 |            0,26 |               1 |               1 |              50 |
| ends            |            0,02 |            0,26 |               1 |               1 |              50 |
| blind           |            0,02 |            0,26 |               1 |               1 |              50 |
| aberdeen        |            0,02 |            0,26 |               1 |               1 |              50 |
| united          |            0,02 |            0,26 |               1 |               1 |              50 |
| kingdom         |            0,02 |            0,26 |               1 |               1 |              50 |
| check           |            0,04 |         0,19333 |               2 |               2 |              50 |
| him             |            0,02 |            0,26 |               1 |               1 |              50 |
| img             |            0,02 |            0,26 |               1 |               1 |              50 |
| w               |            0,02 |            0,26 |               1 |               1 |              50 |
| dates           |            0,02 |            0,26 |               1 |               1 |              50 |
| hide            |            0,02 |            0,26 |               1 |               1 |              50 |
| themob          |            0,02 |            0,26 |               1 |               1 |              50 |
| newest          |            0,02 |            0,26 |               1 |               1 |              50 |
| selection       |            0,02 |            0,26 |               1 |               1 |              50 |
| games           |            0,02 |            0,26 |               1 |               1 |              50 |
| tones           |            0,02 |            0,26 |               1 |               1 |              50 |
| gossip          |            0,02 |            0,26 |               1 |               1 |              50 |
| babes           |            0,02 |            0,26 |               1 |               1 |              50 |
| sport           |            0,02 |            0,26 |               1 |               1 |              50 |
| keep            |            0,02 |            0,26 |               1 |               1 |              50 |
| fit             |            0,02 |            0,26 |               1 |               1 |              50 |
| funky           |            0,02 |            0,26 |               1 |               1 |              50 |
| smart           |            0,02 |            0,26 |               1 |               1 |              50 |
| weekly          |            0,02 |            0,26 |               1 |               1 |              50 |
| cs              |            0,02 |            0,26 |               1 |               1 |              50 |
| winnersclub     |            0,02 |            0,26 |               1 |               1 |              50 |
| december        |            0,02 |            0,26 |               1 |               1 |              50 |
|-----------------------------------------------------------------------------------------------------------|
